modality,sample_id,participant_id,true_label_id,true_label,image_pred_id_static,image_pred_static,static_correct,reenactment_id,perspective,image_pred_id_dynamic,image_pred_dynamic,dynamic_correct,transition,fea_pred_id_static,fea_pred_static,fea_pred_id_dynamic,fea_pred_dynamic,multimodal_pred_id_static,multimodal_pred_static,multimodal_pred_id_dynamic,multimodal_pred_dynamic
Multimodal,1700479243878-2-1-3-3-6-1,1,6,Surprise,,,True,1700479243878-2-1-3-3-6,Side,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1700479245714-2-1-3-4-3-0,1,3,Happiness,,,True,1700479245714-2-1-3-4-3,Central,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700479245714-2-1-3-4-3-1,1,3,Happiness,,,True,1700479245714-2-1-3-4-3,Side,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700479248151-2-1-3-5-2-0,1,2,Fear,,,True,1700479248151-2-1-3-5-2,Central,,,True,both_correct,,,,,2.0,Fear,2.0,Fear
Multimodal,1700479248151-2-1-3-5-2-1,1,2,Fear,,,True,1700479248151-2-1-3-5-2,Side,,,True,both_correct,,,,,2.0,Fear,2.0,Fear
Multimodal,1700479250572-2-1-3-6-5-0,1,5,Sadness,,,False,1700479250572-2-1-3-6-5,Central,,,True,dynamic_only_correct,,,,,1.0,Disgust,5.0,Sadness
Multimodal,1700479250572-2-1-3-6-5-1,1,5,Sadness,,,False,1700479250572-2-1-3-6-5,Side,,,True,dynamic_only_correct,,,,,4.0,Neutral,5.0,Sadness
Multimodal,1700479253441-2-1-3-8-0-0,1,0,Anger,,,False,1700479253441-2-1-3-8-0,Central,,,True,dynamic_only_correct,,,,,1.0,Disgust,0.0,Anger
Multimodal,1700479253441-2-1-3-8-0-1,1,0,Anger,,,True,1700479253441-2-1-3-8-0,Side,,,False,static_only_correct,,,,,0.0,Anger,1.0,Disgust
Multimodal,1700479258342-2-1-3-10-0-0,1,0,Anger,,,False,1700479258342-2-1-3-10-0,Central,,,False,both_wrong,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1700479258342-2-1-3-10-0-1,1,0,Anger,,,False,1700479258342-2-1-3-10-0,Side,,,False,both_wrong,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1700479260806-2-1-3-11-3-0,1,3,Happiness,,,True,1700479260806-2-1-3-11-3,Central,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700479260806-2-1-3-11-3-1,1,3,Happiness,,,True,1700479260806-2-1-3-11-3,Side,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700479262241-2-1-3-12-4-0,1,4,Neutral,,,True,1700479262241-2-1-3-12-4,Central,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1700479262241-2-1-3-12-4-1,1,4,Neutral,,,True,1700479262241-2-1-3-12-4,Side,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1700479264139-2-1-3-13-6-0,1,6,Surprise,,,True,1700479264139-2-1-3-13-6,Central,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1700479264139-2-1-3-13-6-1,1,6,Surprise,,,True,1700479264139-2-1-3-13-6,Side,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1700479265444-2-1-3-14-4-0,1,4,Neutral,,,True,1700479265444-2-1-3-14-4,Central,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1700479265444-2-1-3-14-4-1,1,4,Neutral,,,True,1700479265444-2-1-3-14-4,Side,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1700479274174-2-1-3-18-1-0,1,1,Disgust,,,True,1700479274174-2-1-3-18-1,Central,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700479274174-2-1-3-18-1-1,1,1,Disgust,,,True,1700479274174-2-1-3-18-1,Side,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700479276498-2-1-3-19-6-0,1,6,Surprise,,,True,1700479276498-2-1-3-19-6,Central,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1700479276498-2-1-3-19-6-1,1,6,Surprise,,,True,1700479276498-2-1-3-19-6,Side,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1700479278671-2-1-3-20-2-0,1,2,Fear,,,False,1700479278671-2-1-3-20-2,Central,,,True,dynamic_only_correct,,,,,1.0,Disgust,2.0,Fear
Multimodal,1700479278671-2-1-3-20-2-1,1,2,Fear,,,True,1700479278671-2-1-3-20-2,Side,,,True,both_correct,,,,,2.0,Fear,2.0,Fear
Multimodal,1700479411435-2-1-4-0-1-0,1,1,Disgust,,,True,1700479411435-2-1-4-0-1,Central,,,False,static_only_correct,,,,,1.0,Disgust,2.0,Fear
Multimodal,1700479411435-2-1-4-0-1-1,1,1,Disgust,,,True,1700479411435-2-1-4-0-1,Side,,,False,static_only_correct,,,,,1.0,Disgust,2.0,Fear
Multimodal,1700479413527-2-1-4-1-5-0,1,5,Sadness,,,True,1700479413527-2-1-4-1-5,Central,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1700479413527-2-1-4-1-5-1,1,5,Sadness,,,True,1700479413527-2-1-4-1-5,Side,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1700479417615-2-1-4-3-6-0,1,6,Surprise,,,True,1700479417615-2-1-4-3-6,Central,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1700479417615-2-1-4-3-6-1,1,6,Surprise,,,True,1700479417615-2-1-4-3-6,Side,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1700479420641-2-1-4-5-4-0,1,4,Neutral,,,True,1700479420641-2-1-4-5-4,Central,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1700479420641-2-1-4-5-4-1,1,4,Neutral,,,True,1700479420641-2-1-4-5-4,Side,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1700479422411-2-1-4-6-3-0,1,3,Happiness,,,True,1700479422411-2-1-4-6-3,Central,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700479422411-2-1-4-6-3-1,1,3,Happiness,,,True,1700479422411-2-1-4-6-3,Side,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700479424021-2-1-4-7-0-0,1,0,Anger,,,False,1700479424021-2-1-4-7-0,Central,,,True,dynamic_only_correct,,,,,5.0,Sadness,0.0,Anger
Multimodal,1700479424021-2-1-4-7-0-1,1,0,Anger,,,True,1700479424021-2-1-4-7-0,Side,,,True,both_correct,,,,,0.0,Anger,0.0,Anger
Multimodal,1700479426367-2-1-4-8-5-0,1,5,Sadness,,,True,1700479426367-2-1-4-8-5,Central,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1700479426367-2-1-4-8-5-1,1,5,Sadness,,,False,1700479426367-2-1-4-8-5,Side,,,True,dynamic_only_correct,,,,,4.0,Neutral,5.0,Sadness
Multimodal,1700479427742-2-1-4-9-2-0,1,2,Fear,,,False,1700479427742-2-1-4-9-2,Central,,,True,dynamic_only_correct,,,,,6.0,Surprise,2.0,Fear
Multimodal,1700479427742-2-1-4-9-2-1,1,2,Fear,,,True,1700479427742-2-1-4-9-2,Side,,,True,both_correct,,,,,2.0,Fear,2.0,Fear
Multimodal,1700479432977-2-1-4-12-1-0,1,1,Disgust,,,True,1700479432977-2-1-4-12-1,Central,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700479432977-2-1-4-12-1-1,1,1,Disgust,,,True,1700479432977-2-1-4-12-1,Side,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700479435090-2-1-4-13-3-0,1,3,Happiness,,,True,1700479435090-2-1-4-13-3,Central,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700479435090-2-1-4-13-3-1,1,3,Happiness,,,True,1700479435090-2-1-4-13-3,Side,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700479438658-2-1-4-15-1-0,1,1,Disgust,,,True,1700479438658-2-1-4-15-1,Central,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700479438658-2-1-4-15-1-1,1,1,Disgust,,,True,1700479438658-2-1-4-15-1,Side,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700479442178-2-1-4-17-5-0,1,5,Sadness,,,True,1700479442178-2-1-4-17-5,Central,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1700479442178-2-1-4-17-5-1,1,5,Sadness,,,True,1700479442178-2-1-4-17-5,Side,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1700479445256-2-1-4-19-6-0,1,6,Surprise,,,True,1700479445256-2-1-4-19-6,Central,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1700479445256-2-1-4-19-6-1,1,6,Surprise,,,True,1700479445256-2-1-4-19-6,Side,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1700479447373-2-1-4-20-5-0,1,5,Sadness,,,True,1700479447373-2-1-4-20-5,Central,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1700479447373-2-1-4-20-5-1,1,5,Sadness,,,False,1700479447373-2-1-4-20-5,Side,,,True,dynamic_only_correct,,,,,1.0,Disgust,5.0,Sadness
Multimodal,1700479452800-2-1-4-23-2-0,1,2,Fear,,,False,1700479452800-2-1-4-23-2,Central,,,True,dynamic_only_correct,,,,,6.0,Surprise,2.0,Fear
Multimodal,1700479452800-2-1-4-23-2-1,1,2,Fear,,,True,1700479452800-2-1-4-23-2,Side,,,True,both_correct,,,,,2.0,Fear,2.0,Fear
Multimodal,1700479457287-2-1-4-26-1-0,1,1,Disgust,,,False,1700479457287-2-1-4-26-1,Central,,,True,dynamic_only_correct,,,,,5.0,Sadness,1.0,Disgust
Multimodal,1700479457287-2-1-4-26-1-1,1,1,Disgust,,,True,1700479457287-2-1-4-26-1,Side,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700479459026-2-1-4-27-6-0,1,6,Surprise,,,True,1700479459026-2-1-4-27-6,Central,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1700479459026-2-1-4-27-6-1,1,6,Surprise,,,True,1700479459026-2-1-4-27-6,Side,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1700567688235-2-8-1-0-0-0,8,0,Anger,,,False,1700567688235-2-8-1-0-0,Central,,,False,both_wrong,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700567688235-2-8-1-0-0-1,8,0,Anger,,,False,1700567688235-2-8-1-0-0,Side,,,False,both_wrong,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700567691497-2-8-1-1-5-0,8,5,Sadness,,,True,1700567691497-2-8-1-1-5,Central,,,False,static_only_correct,,,,,5.0,Sadness,1.0,Disgust
Multimodal,1700567691497-2-8-1-1-5-1,8,5,Sadness,,,False,1700567691497-2-8-1-1-5,Side,,,False,both_wrong,,,,,4.0,Neutral,1.0,Disgust
Multimodal,1700567693686-2-8-1-2-3-0,8,3,Happiness,,,True,1700567693686-2-8-1-2-3,Central,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700567693686-2-8-1-2-3-1,8,3,Happiness,,,True,1700567693686-2-8-1-2-3,Side,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700567695958-2-8-1-3-0-0,8,0,Anger,,,False,1700567695958-2-8-1-3-0,Central,,,False,both_wrong,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700567695958-2-8-1-3-0-1,8,0,Anger,,,False,1700567695958-2-8-1-3-0,Side,,,False,both_wrong,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700567698824-2-8-1-4-0-0,8,0,Anger,,,False,1700567698824-2-8-1-4-0,Central,,,False,both_wrong,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700567698824-2-8-1-4-0-1,8,0,Anger,,,False,1700567698824-2-8-1-4-0,Side,,,False,both_wrong,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700567702985-2-8-1-6-3-0,8,3,Happiness,,,True,1700567702985-2-8-1-6-3,Central,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700567702985-2-8-1-6-3-1,8,3,Happiness,,,True,1700567702985-2-8-1-6-3,Side,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700567706828-2-8-1-7-5-0,8,5,Sadness,,,True,1700567706828-2-8-1-7-5,Central,,,False,static_only_correct,,,,,5.0,Sadness,1.0,Disgust
Multimodal,1700567706828-2-8-1-7-5-1,8,5,Sadness,,,False,1700567706828-2-8-1-7-5,Side,,,False,both_wrong,,,,,4.0,Neutral,0.0,Anger
Multimodal,1700567708570-2-8-1-8-3-0,8,3,Happiness,,,True,1700567708570-2-8-1-8-3,Central,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700567708570-2-8-1-8-3-1,8,3,Happiness,,,True,1700567708570-2-8-1-8-3,Side,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700567787758-2-8-2-1-1-0,8,1,Disgust,,,True,1700567787758-2-8-2-1-1,Central,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700567787758-2-8-2-1-1-1,8,1,Disgust,,,True,1700567787758-2-8-2-1-1,Side,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700567790485-2-8-2-2-6-0,8,6,Surprise,,,True,1700567790485-2-8-2-2-6,Central,,,False,static_only_correct,,,,,6.0,Surprise,2.0,Fear
Multimodal,1700567790485-2-8-2-2-6-1,8,6,Surprise,,,False,1700567790485-2-8-2-2-6,Side,,,True,dynamic_only_correct,,,,,2.0,Fear,6.0,Surprise
Multimodal,1700567792669-2-8-2-3-2-0,8,2,Fear,,,True,1700567792669-2-8-2-3-2,Central,,,True,both_correct,,,,,2.0,Fear,2.0,Fear
Multimodal,1700567792669-2-8-2-3-2-1,8,2,Fear,,,True,1700567792669-2-8-2-3-2,Side,,,True,both_correct,,,,,2.0,Fear,2.0,Fear
Multimodal,1700567795123-2-8-2-4-1-0,8,1,Disgust,,,True,1700567795123-2-8-2-4-1,Central,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700567795123-2-8-2-4-1-1,8,1,Disgust,,,True,1700567795123-2-8-2-4-1,Side,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700567799982-2-8-2-6-2-0,8,2,Fear,,,True,1700567799982-2-8-2-6-2,Central,,,True,both_correct,,,,,2.0,Fear,2.0,Fear
Multimodal,1700567799982-2-8-2-6-2-1,8,2,Fear,,,True,1700567799982-2-8-2-6-2,Side,,,True,both_correct,,,,,2.0,Fear,2.0,Fear
Multimodal,1700567803057-2-8-2-7-4-0,8,4,Neutral,,,True,1700567803057-2-8-2-7-4,Central,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1700567803057-2-8-2-7-4-1,8,4,Neutral,,,True,1700567803057-2-8-2-7-4,Side,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1700567804174-2-8-2-8-6-0,8,6,Surprise,,,True,1700567804174-2-8-2-8-6,Central,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1700567804174-2-8-2-8-6-1,8,6,Surprise,,,True,1700567804174-2-8-2-8-6,Side,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1700567807289-2-8-2-9-6-0,8,6,Surprise,,,True,1700567807289-2-8-2-9-6,Central,,,False,static_only_correct,,,,,6.0,Surprise,5.0,Sadness
Multimodal,1700567807289-2-8-2-9-6-1,8,6,Surprise,,,True,1700567807289-2-8-2-9-6,Side,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1700567809324-2-8-2-10-2-0,8,2,Fear,,,True,1700567809324-2-8-2-10-2,Central,,,True,both_correct,,,,,2.0,Fear,2.0,Fear
Multimodal,1700567809324-2-8-2-10-2-1,8,2,Fear,,,True,1700567809324-2-8-2-10-2,Side,,,True,both_correct,,,,,2.0,Fear,2.0,Fear
Multimodal,1700567812479-2-8-2-11-4-0,8,4,Neutral,,,True,1700567812479-2-8-2-11-4,Central,,,False,static_only_correct,,,,,4.0,Neutral,5.0,Sadness
Multimodal,1700567812479-2-8-2-11-4-1,8,4,Neutral,,,True,1700567812479-2-8-2-11-4,Side,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1700567902030-2-8-3-0-4-0,8,4,Neutral,,,True,1700567902030-2-8-3-0-4,Central,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1700567902030-2-8-3-0-4-1,8,4,Neutral,,,True,1700567902030-2-8-3-0-4,Side,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1700567903352-2-8-3-1-1-0,8,1,Disgust,,,True,1700567903352-2-8-3-1-1,Central,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700567903352-2-8-3-1-1-1,8,1,Disgust,,,True,1700567903352-2-8-3-1-1,Side,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700567906760-2-8-3-2-0-0,8,0,Anger,,,False,1700567906760-2-8-3-2-0,Central,,,False,both_wrong,,,,,3.0,Happiness,1.0,Disgust
Multimodal,1700567906760-2-8-3-2-0-1,8,0,Anger,,,False,1700567906760-2-8-3-2-0,Side,,,False,both_wrong,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700567907954-2-8-3-3-6-0,8,6,Surprise,,,True,1700567907954-2-8-3-3-6,Central,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1700567907954-2-8-3-3-6-1,8,6,Surprise,,,True,1700567907954-2-8-3-3-6,Side,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1700567911689-2-8-3-5-2-0,8,2,Fear,,,True,1700567911689-2-8-3-5-2,Central,,,True,both_correct,,,,,2.0,Fear,2.0,Fear
Multimodal,1700567911689-2-8-3-5-2-1,8,2,Fear,,,True,1700567911689-2-8-3-5-2,Side,,,True,both_correct,,,,,2.0,Fear,2.0,Fear
Multimodal,1700567914515-2-8-3-6-5-0,8,5,Sadness,,,True,1700567914515-2-8-3-6-5,Central,,,False,static_only_correct,,,,,5.0,Sadness,1.0,Disgust
Multimodal,1700567914515-2-8-3-6-5-1,8,5,Sadness,,,False,1700567914515-2-8-3-6-5,Side,,,False,both_wrong,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700567916813-2-8-3-7-5-0,8,5,Sadness,,,True,1700567916813-2-8-3-7-5,Central,,,False,static_only_correct,,,,,5.0,Sadness,1.0,Disgust
Multimodal,1700567916813-2-8-3-7-5-1,8,5,Sadness,,,False,1700567916813-2-8-3-7-5,Side,,,False,both_wrong,,,,,4.0,Neutral,1.0,Disgust
Multimodal,1700567918385-2-8-3-8-0-0,8,0,Anger,,,False,1700567918385-2-8-3-8-0,Central,,,False,both_wrong,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700567918385-2-8-3-8-0-1,8,0,Anger,,,False,1700567918385-2-8-3-8-0,Side,,,False,both_wrong,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700567920333-2-8-3-9-1-0,8,1,Disgust,,,True,1700567920333-2-8-3-9-1,Central,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700567920333-2-8-3-9-1-1,8,1,Disgust,,,True,1700567920333-2-8-3-9-1,Side,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700567922812-2-8-3-10-0-0,8,0,Anger,,,False,1700567922812-2-8-3-10-0,Central,,,False,both_wrong,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700567922812-2-8-3-10-0-1,8,0,Anger,,,False,1700567922812-2-8-3-10-0,Side,,,False,both_wrong,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700567926584-2-8-3-12-4-0,8,4,Neutral,,,True,1700567926584-2-8-3-12-4,Central,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1700567926584-2-8-3-12-4-1,8,4,Neutral,,,True,1700567926584-2-8-3-12-4,Side,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1700567928618-2-8-3-13-6-0,8,6,Surprise,,,True,1700567928618-2-8-3-13-6,Central,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1700567928618-2-8-3-13-6-1,8,6,Surprise,,,False,1700567928618-2-8-3-13-6,Side,,,True,dynamic_only_correct,,,,,2.0,Fear,6.0,Surprise
Multimodal,1700567932221-2-8-3-15-5-0,8,5,Sadness,,,True,1700567932221-2-8-3-15-5,Central,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1700567932221-2-8-3-15-5-1,8,5,Sadness,,,False,1700567932221-2-8-3-15-5,Side,,,True,dynamic_only_correct,,,,,2.0,Fear,5.0,Sadness
Multimodal,1700567934618-2-8-3-16-2-0,8,2,Fear,,,True,1700567934618-2-8-3-16-2,Central,,,True,both_correct,,,,,2.0,Fear,2.0,Fear
Multimodal,1700567934618-2-8-3-16-2-1,8,2,Fear,,,True,1700567934618-2-8-3-16-2,Side,,,True,both_correct,,,,,2.0,Fear,2.0,Fear
Multimodal,1700567938373-2-8-3-18-1-0,8,1,Disgust,,,True,1700567938373-2-8-3-18-1,Central,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700567938373-2-8-3-18-1-1,8,1,Disgust,,,True,1700567938373-2-8-3-18-1,Side,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700567942412-2-8-3-20-2-0,8,2,Fear,,,True,1700567942412-2-8-3-20-2,Central,,,True,both_correct,,,,,2.0,Fear,2.0,Fear
Multimodal,1700567942412-2-8-3-20-2-1,8,2,Fear,,,True,1700567942412-2-8-3-20-2,Side,,,True,both_correct,,,,,2.0,Fear,2.0,Fear
Multimodal,1700568075798-2-8-4-0-1-0,8,1,Disgust,,,True,1700568075798-2-8-4-0-1,Central,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700568075798-2-8-4-0-1-1,8,1,Disgust,,,True,1700568075798-2-8-4-0-1,Side,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700568077758-2-8-4-1-5-0,8,5,Sadness,,,True,1700568077758-2-8-4-1-5,Central,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1700568077758-2-8-4-1-5-1,8,5,Sadness,,,True,1700568077758-2-8-4-1-5,Side,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1700568081350-2-8-4-3-6-0,8,6,Surprise,,,True,1700568081350-2-8-4-3-6,Central,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1700568081350-2-8-4-3-6-1,8,6,Surprise,,,False,1700568081350-2-8-4-3-6,Side,,,True,dynamic_only_correct,,,,,2.0,Fear,6.0,Surprise
Multimodal,1700568082939-2-8-4-4-4-0,8,4,Neutral,,,True,1700568082939-2-8-4-4-4,Central,,,False,static_only_correct,,,,,4.0,Neutral,5.0,Sadness
Multimodal,1700568082939-2-8-4-4-4-1,8,4,Neutral,,,True,1700568082939-2-8-4-4-4,Side,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1700568086128-2-8-4-6-3-0,8,3,Happiness,,,True,1700568086128-2-8-4-6-3,Central,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700568086128-2-8-4-6-3-1,8,3,Happiness,,,True,1700568086128-2-8-4-6-3,Side,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700568088202-2-8-4-7-0-0,8,0,Anger,,,False,1700568088202-2-8-4-7-0,Central,,,False,both_wrong,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700568088202-2-8-4-7-0-1,8,0,Anger,,,False,1700568088202-2-8-4-7-0,Side,,,False,both_wrong,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700568090919-2-8-4-9-2-0,8,2,Fear,,,True,1700568090919-2-8-4-9-2,Central,,,True,both_correct,,,,,2.0,Fear,2.0,Fear
Multimodal,1700568090919-2-8-4-9-2-1,8,2,Fear,,,True,1700568090919-2-8-4-9-2,Side,,,True,both_correct,,,,,2.0,Fear,2.0,Fear
Multimodal,1700568092978-2-8-4-10-0-0,8,0,Anger,,,False,1700568092978-2-8-4-10-0,Central,,,False,both_wrong,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700568092978-2-8-4-10-0-1,8,0,Anger,,,False,1700568092978-2-8-4-10-0,Side,,,False,both_wrong,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700568095008-2-8-4-11-3-0,8,3,Happiness,,,True,1700568095008-2-8-4-11-3,Central,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700568095008-2-8-4-11-3-1,8,3,Happiness,,,True,1700568095008-2-8-4-11-3,Side,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700568096451-2-8-4-12-1-0,8,1,Disgust,,,True,1700568096451-2-8-4-12-1,Central,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700568096451-2-8-4-12-1-1,8,1,Disgust,,,True,1700568096451-2-8-4-12-1,Side,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700568100175-2-8-4-14-0-0,8,0,Anger,,,False,1700568100175-2-8-4-14-0,Central,,,False,both_wrong,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700568100175-2-8-4-14-0-1,8,0,Anger,,,False,1700568100175-2-8-4-14-0,Side,,,False,both_wrong,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700568102387-2-8-4-15-1-0,8,1,Disgust,,,True,1700568102387-2-8-4-15-1,Central,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700568102387-2-8-4-15-1-1,8,1,Disgust,,,True,1700568102387-2-8-4-15-1,Side,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700568103657-2-8-4-16-2-0,8,2,Fear,,,True,1700568103657-2-8-4-16-2,Central,,,True,both_correct,,,,,2.0,Fear,2.0,Fear
Multimodal,1700568103657-2-8-4-16-2-1,8,2,Fear,,,True,1700568103657-2-8-4-16-2,Side,,,True,both_correct,,,,,2.0,Fear,2.0,Fear
Multimodal,1700568107499-2-8-4-18-4-0,8,4,Neutral,,,True,1700568107499-2-8-4-18-4,Central,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1700568107499-2-8-4-18-4-1,8,4,Neutral,,,True,1700568107499-2-8-4-18-4,Side,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1700568112955-2-8-4-21-6-0,8,6,Surprise,,,True,1700568112955-2-8-4-21-6,Central,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1700568112955-2-8-4-21-6-1,8,6,Surprise,,,True,1700568112955-2-8-4-21-6,Side,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1700568114265-2-8-4-22-0-0,8,0,Anger,,,False,1700568114265-2-8-4-22-0,Central,,,False,both_wrong,,,,,1.0,Disgust,1.0,Disgust
