sequence_summary,representation,weighting,true_label,group_id,value,group_label
p90,standardized,sample_weighted,Disgust,AU10,1.0102213833921818,AU10 Upper Lip Raiser
p90,standardized,sample_weighted,Fear,AU10,-0.2291447193309693,AU10 Upper Lip Raiser
p90,standardized,sample_weighted,Happiness,AU10,0.7942605074397678,AU10 Upper Lip Raiser
p90,standardized,sample_weighted,Neutral,AU10,-0.6929932730885764,AU10 Upper Lip Raiser
p90,standardized,sample_weighted,Sadness,AU10,-0.5637653868975565,AU10 Upper Lip Raiser
p90,standardized,sample_weighted,Surprise,AU10,-0.4212373042870509,AU10 Upper Lip Raiser
p90,standardized,sample_weighted,Anger,AU12,-0.27170355402485474,AU12 Lip Corner Puller
p90,standardized,sample_weighted,Disgust,AU12,-0.21634257110043623,AU12 Lip Corner Puller
p90,standardized,sample_weighted,Fear,AU12,-0.37013566275568016,AU12 Lip Corner Puller
p90,standardized,sample_weighted,Happiness,AU12,1.8383580137414026,AU12 Lip Corner Puller
p90,standardized,sample_weighted,Neutral,AU12,-0.467466025168373,AU12 Lip Corner Puller
p90,standardized,sample_weighted,Sadness,AU12,-0.4473679620618113,AU12 Lip Corner Puller
p90,standardized,sample_weighted,Surprise,AU12,-0.4579681609957539,AU12 Lip Corner Puller
p90,standardized,sample_weighted,Anger,AU14,-0.19503067667370763,AU14 Dimpler
p90,standardized,sample_weighted,Disgust,AU14,-0.061704405471065996,AU14 Dimpler
p90,standardized,sample_weighted,Fear,AU14,-0.14609551765878512,AU14 Dimpler
p90,standardized,sample_weighted,Happiness,AU14,1.4860206095425534,AU14 Dimpler
p90,standardized,sample_weighted,Neutral,AU14,-0.48526452041749,AU14 Dimpler
p90,standardized,sample_weighted,Sadness,AU14,-0.4982359907221295,AU14 Dimpler
p90,standardized,sample_weighted,Surprise,AU14,-0.35346677256380493,AU14 Dimpler
p90,standardized,sample_weighted,Anger,AU15,0.11278241425929039,AU15 Lip Corner Depressor
p90,standardized,sample_weighted,Disgust,AU15,0.3795045431607662,AU15 Lip Corner Depressor
p90,standardized,sample_weighted,Fear,AU15,-0.31500079010508936,AU15 Lip Corner Depressor
p90,standardized,sample_weighted,Happiness,AU15,-0.4988041335134385,AU15 Lip Corner Depressor
p90,standardized,sample_weighted,Neutral,AU15,-0.5440870827241122,AU15 Lip Corner Depressor
p90,standardized,sample_weighted,Sadness,AU15,1.70341085221818,AU15 Lip Corner Depressor
p90,standardized,sample_weighted,Surprise,AU15,-0.44515633161765683,AU15 Lip Corner Depressor
p90,standardized,sample_weighted,Anger,AU16,-0.23319599834400395,AU16 Lower Lip Depressor
p90,standardized,sample_weighted,Disgust,AU16,0.28223566457759386,AU16 Lower Lip Depressor
p90,standardized,sample_weighted,Fear,AU16,0.39903686855139187,AU16 Lower Lip Depressor
p90,standardized,sample_weighted,Happiness,AU16,0.6959661826278922,AU16 Lower Lip Depressor
p90,standardized,sample_weighted,Neutral,AU16,-0.4462028472648729,AU16 Lower Lip Depressor
p90,standardized,sample_weighted,Sadness,AU16,-0.34293605648974246,AU16 Lower Lip Depressor
p90,standardized,sample_weighted,Surprise,AU16,-0.33481653150693175,AU16 Lower Lip Depressor
p90,standardized,sample_weighted,Anger,AU17,1.0385348254958042,AU17 Chin Raiser
p90,standardized,sample_weighted,Disgust,AU17,0.5429448402700062,AU17 Chin Raiser
p90,standardized,sample_weighted,Fear,AU17,-0.5806385154302695,AU17 Chin Raiser
p90,standardized,sample_weighted,Happiness,AU17,-0.36703800679365794,AU17 Chin Raiser
p90,standardized,sample_weighted,Neutral,AU17,-0.7268521568523364,AU17 Chin Raiser
p90,standardized,sample_weighted,Sadness,AU17,1.2864566178613275,AU17 Chin Raiser
p90,standardized,sample_weighted,Surprise,AU17,-0.5276503192472093,AU17 Chin Raiser
p90,standardized,sample_weighted,Anger,AU18,0.6725925543400335,AU18 Lip Puckerer
p90,standardized,sample_weighted,Disgust,AU18,0.2050770011927653,AU18 Lip Puckerer
p90,standardized,sample_weighted,Fear,AU18,-0.40343212045428384,AU18 Lip Puckerer
p90,standardized,sample_weighted,Happiness,AU18,-0.439622747742656,AU18 Lip Puckerer
p90,standardized,sample_weighted,Neutral,AU18,-0.4884390542769933,AU18 Lip Puckerer
p90,standardized,sample_weighted,Sadness,AU18,0.13402813299270086,AU18 Lip Puckerer
p90,standardized,sample_weighted,Surprise,AU18,0.6211457385385977,AU18 Lip Puckerer
p90,standardized,sample_weighted,Anger,AU20,-0.12428511843283788,AU20 Lip Stretcher
p90,standardized,sample_weighted,Disgust,AU20,0.3078565285925792,AU20 Lip Stretcher
p90,standardized,sample_weighted,Fear,AU20,0.3949145243507355,AU20 Lip Stretcher
p90,standardized,sample_weighted,Happiness,AU20,0.31897492931405763,AU20 Lip Stretcher
p90,standardized,sample_weighted,Neutral,AU20,-0.46669428015154535,AU20 Lip Stretcher
p90,standardized,sample_weighted,Sadness,AU20,0.12165465955406805,AU20 Lip Stretcher
p90,standardized,sample_weighted,Surprise,AU20,-0.3907497771500557,AU20 Lip Stretcher
p90,standardized,sample_weighted,Anger,AU22,-0.12151251308664446,AU22 Lip Funneler
p90,standardized,sample_weighted,Disgust,AU22,-0.20667462958183852,AU22 Lip Funneler
p90,standardized,sample_weighted,Fear,AU22,-0.2523377045365641,AU22 Lip Funneler
p90,standardized,sample_weighted,Happiness,AU22,-0.2813280037579894,AU22 Lip Funneler
p90,standardized,sample_weighted,Neutral,AU22,-0.2897201474548049,AU22 Lip Funneler
p90,standardized,sample_weighted,Sadness,AU22,0.8380022908645876,AU22 Lip Funneler
p90,standardized,sample_weighted,Surprise,AU22,0.32315132328762103,AU22 Lip Funneler
p90,standardized,sample_weighted,Anger,AU23,0.6554641593645522,AU23 Lip Tightener
p90,standardized,sample_weighted,Disgust,AU23,-0.1249119768668102,AU23 Lip Tightener
p90,standardized,sample_weighted,Fear,AU23,-0.3449164609543009,AU23 Lip Tightener
p90,standardized,sample_weighted,Happiness,AU23,-0.3901025473740252,AU23 Lip Tightener
p90,standardized,sample_weighted,Neutral,AU23,-0.41388282455549846,AU23 Lip Tightener
p90,standardized,sample_weighted,Sadness,AU23,0.6324579604529962,AU23 Lip Tightener
p90,standardized,sample_weighted,Surprise,AU23,0.27527160103840487,AU23 Lip Tightener
p90,standardized,sample_weighted,Anger,AU24,0.3130278569258436,AU24 Lip Pressor
p90,standardized,sample_weighted,Disgust,AU24,0.5166853234706564,AU24 Lip Pressor
p90,standardized,sample_weighted,Fear,AU24,-0.18835935611411853,AU24 Lip Pressor
p90,standardized,sample_weighted,Happiness,AU24,-0.20466170324343116,AU24 Lip Pressor
p90,standardized,sample_weighted,Neutral,AU24,-0.23104090567707194,AU24 Lip Pressor
p90,standardized,sample_weighted,Sadness,AU24,0.20264552989760337,AU24 Lip Pressor
p90,standardized,sample_weighted,Surprise,AU24,-0.14245364793993318,AU24 Lip Pressor
p90,standardized,sample_weighted,Anger,AU26,-0.4801206315591384,AU26 Jaw Drop
p90,standardized,sample_weighted,Disgust,AU26,-0.14953995309889367,AU26 Jaw Drop
p90,standardized,sample_weighted,Fear,AU26,0.5159210319797074,AU26 Jaw Drop
p90,standardized,sample_weighted,Happiness,AU26,-0.24434672372058547,AU26 Jaw Drop
p90,standardized,sample_weighted,Neutral,AU26,-0.6966700077621082,AU26 Jaw Drop
p90,standardized,sample_weighted,Sadness,AU26,-0.5097375180888116,AU26 Jaw Drop
p90,standardized,sample_weighted,Surprise,AU26,1.4732704043265274,AU26 Jaw Drop
p90,standardized,sample_weighted,Anger,AU28,0.6784973717110745,AU28 Lip Suck
p90,standardized,sample_weighted,Disgust,AU28,0.5330676068628122,AU28 Lip Suck
p90,standardized,sample_weighted,Fear,AU28,-0.43614525494180184,AU28 Lip Suck
p90,standardized,sample_weighted,Happiness,AU28,1.0613319601314808,AU28 Lip Suck
p90,standardized,sample_weighted,Neutral,AU28,-0.6431465673435492,AU28 Lip Suck
p90,standardized,sample_weighted,Sadness,AU28,-0.43827049851435673,AU28 Lip Suck
p90,standardized,sample_weighted,Surprise,AU28,-0.549078431775155,AU28 Lip Suck
p90,standardized,sample_weighted,Anger,AU43,0.3108750147496692,AU43 Eyes Closed
p90,standardized,sample_weighted,Disgust,AU43,0.5498339735887666,AU43 Eyes Closed
p90,standardized,sample_weighted,Fear,AU43,-0.24070954132118888,AU43 Eyes Closed
p90,standardized,sample_weighted,Happiness,AU43,-0.21741468943521056,AU43 Eyes Closed
p90,standardized,sample_weighted,Neutral,AU43,-0.283955693630724,AU43 Eyes Closed
p90,standardized,sample_weighted,Sadness,AU43,0.32405162993135855,AU43 Eyes Closed
p90,standardized,sample_weighted,Surprise,AU43,-0.15859002230480024,AU43 Eyes Closed
p90,standardized,sample_weighted,Anger,AD29,-0.11891088044060924,AD29 Jaw Thrust
p90,standardized,sample_weighted,Disgust,AD29,-0.11762293608289062,AD29 Jaw Thrust
p90,standardized,sample_weighted,Fear,AD29,-0.03808301285944924,AD29 Jaw Thrust
p90,standardized,sample_weighted,Happiness,AD29,-0.42981222497910865,AD29 Jaw Thrust
p90,standardized,sample_weighted,Neutral,AD29,-0.5008578296490519,AD29 Jaw Thrust
p90,standardized,sample_weighted,Sadness,AD29,0.37849126326781113,AD29 Jaw Thrust
p90,standardized,sample_weighted,Surprise,AD29,0.8724052260661443,AD29 Jaw Thrust
p90,standardized,sample_weighted,Anger,AD30,0.3729273660637889,AD30 Jaw Sideways
p90,standardized,sample_weighted,Disgust,AD30,-0.012360515460107281,AD30 Jaw Sideways
p90,standardized,sample_weighted,Fear,AD30,-0.308775359468717,AD30 Jaw Sideways
p90,standardized,sample_weighted,Happiness,AD30,-0.3049828136820804,AD30 Jaw Sideways
p90,standardized,sample_weighted,Neutral,AD30,-0.4618793476107169,AD30 Jaw Sideways
p90,standardized,sample_weighted,Sadness,AD30,0.529198769731647,AD30 Jaw Sideways
p90,standardized,sample_weighted,Surprise,AD30,0.38877553866595455,AD30 Jaw Sideways
p90,standardized,sample_weighted,Anger,AD34,0.49229434319732157,AD34 Cheek Puff
p90,standardized,sample_weighted,Disgust,AD34,-0.048930560372395474,AD34 Cheek Puff
p90,standardized,sample_weighted,Fear,AD34,-0.27862269919071864,AD34 Cheek Puff
p90,standardized,sample_weighted,Happiness,AD34,-0.27675572279420924,AD34 Cheek Puff
p90,standardized,sample_weighted,Neutral,AD34,-0.30445568188737226,AD34 Cheek Puff
p90,standardized,sample_weighted,Sadness,AD34,0.604854042627672,AD34 Cheek Puff
p90,standardized,sample_weighted,Surprise,AD34,0.05275188993243932,AD34 Cheek Puff
p90,standardized,sample_weighted,Anger,AD35,-0.10699410211921163,AD35 Cheek Suck
p90,standardized,sample_weighted,Disgust,AD35,-0.09845155121700615,AD35 Cheek Suck
p90,standardized,sample_weighted,Fear,AD35,-0.09634068499193972,AD35 Cheek Suck
p90,standardized,sample_weighted,Happiness,AD35,-0.10710181128132634,AD35 Cheek Suck
p90,standardized,sample_weighted,Neutral,AD35,-0.10720759792304563,AD35 Cheek Suck
p90,standardized,sample_weighted,Sadness,AD35,-0.10723392823493236,AD35 Cheek Suck
p90,standardized,sample_weighted,Surprise,AD35,0.536606273634018,AD35 Cheek Suck
p90,standardized,sample_weighted,Anger,EYE61,-0.10442128689384325,EYE61 Eyes Turn Left
p90,standardized,sample_weighted,Disgust,EYE61,-0.015642799665175122,EYE61 Eyes Turn Left
p90,standardized,sample_weighted,Fear,EYE61,-0.011448095838025162,EYE61 Eyes Turn Left
p90,standardized,sample_weighted,Happiness,EYE61,-0.014921219985105948,EYE61 Eyes Turn Left
p90,standardized,sample_weighted,Neutral,EYE61,0.11095503328439887,EYE61 Eyes Turn Left
p90,standardized,sample_weighted,Sadness,EYE61,-0.004677665731082545,EYE61 Eyes Turn Left
p90,standardized,sample_weighted,Surprise,EYE61,-0.01540564401751767,EYE61 Eyes Turn Left
p90,standardized,sample_weighted,Anger,EYE62,-0.03335268577027442,EYE62 Eyes Turn Right
p90,standardized,sample_weighted,Disgust,EYE62,-0.04452707113185865,EYE62 Eyes Turn Right
p90,standardized,sample_weighted,Fear,EYE62,0.013455500768651105,EYE62 Eyes Turn Right
p90,standardized,sample_weighted,Happiness,EYE62,0.04948054303900434,EYE62 Eyes Turn Right
p90,standardized,sample_weighted,Neutral,EYE62,-0.06323828561078121,EYE62 Eyes Turn Right
p90,standardized,sample_weighted,Sadness,EYE62,0.001533182908020085,EYE62 Eyes Turn Right
p90,standardized,sample_weighted,Surprise,EYE62,0.05868769907972126,EYE62 Eyes Turn Right
p90,standardized,sample_weighted,Anger,EYE63,0.2793467191898832,EYE63 Eyes Up
p90,standardized,sample_weighted,Disgust,EYE63,0.08608075885496773,EYE63 Eyes Up
p90,standardized,sample_weighted,Fear,EYE63,-0.150806164935568,EYE63 Eyes Up
p90,standardized,sample_weighted,Happiness,EYE63,0.05221679959591966,EYE63 Eyes Up
p90,standardized,sample_weighted,Neutral,EYE63,0.011833461093167501,EYE63 Eyes Up
p90,standardized,sample_weighted,Sadness,EYE63,-0.06356607271619145,EYE63 Eyes Up
p90,standardized,sample_weighted,Surprise,EYE63,-0.13810113239080224,EYE63 Eyes Up
p90,standardized,sample_weighted,Anger,EYE64,0.5390937049426158,EYE64 Eyes Down
p90,standardized,sample_weighted,Disgust,EYE64,0.7806410378992273,EYE64 Eyes Down
p90,standardized,sample_weighted,Fear,EYE64,-0.38262573940882333,EYE64 Eyes Down
p90,standardized,sample_weighted,Happiness,EYE64,-0.027405002238890544,EYE64 Eyes Down
p90,standardized,sample_weighted,Neutral,EYE64,-0.33236851136817475,EYE64 Eyes Down
p90,standardized,sample_weighted,Sadness,EYE64,0.1488014977895627,EYE64 Eyes Down
p90,standardized,sample_weighted,Surprise,EYE64,-0.36640869554225325,EYE64 Eyes Down
p90,standardized,sample_weighted,Anger,UNMAPPED_MouthLeft,0.5912874149973831,MouthLeft (unmapped)
p90,standardized,sample_weighted,Disgust,UNMAPPED_MouthLeft,0.7302210870661762,MouthLeft (unmapped)
p90,standardized,sample_weighted,Fear,UNMAPPED_MouthLeft,-0.2577398145884965,MouthLeft (unmapped)
p90,standardized,sample_weighted,Happiness,UNMAPPED_MouthLeft,0.13172783195774837,MouthLeft (unmapped)
p90,standardized,sample_weighted,Neutral,UNMAPPED_MouthLeft,-0.45833623939141943,MouthLeft (unmapped)
p90,standardized,sample_weighted,Sadness,UNMAPPED_MouthLeft,-0.2169488461864027,MouthLeft (unmapped)
p90,standardized,sample_weighted,Surprise,UNMAPPED_MouthLeft,-0.17649595701914766,MouthLeft (unmapped)
p90,standardized,sample_weighted,Anger,UNMAPPED_MouthRight,0.2678122325695733,MouthRight (unmapped)
p90,standardized,sample_weighted,Disgust,UNMAPPED_MouthRight,0.26482434864555876,MouthRight (unmapped)
p90,standardized,sample_weighted,Fear,UNMAPPED_MouthRight,-0.1413680692660163,MouthRight (unmapped)
p90,standardized,sample_weighted,Happiness,UNMAPPED_MouthRight,0.058720597548170946,MouthRight (unmapped)
p90,standardized,sample_weighted,Neutral,UNMAPPED_MouthRight,-0.2505468556371647,MouthRight (unmapped)
p90,standardized,sample_weighted,Sadness,UNMAPPED_MouthRight,-0.23474583795327245,MouthRight (unmapped)
p90,standardized,sample_weighted,Surprise,UNMAPPED_MouthRight,0.1526613815955366,MouthRight (unmapped)
p90,standardized,participant_balanced,Anger,AU1,-0.2110047022894065,AU1 Inner Brow Raiser
p90,standardized,participant_balanced,Disgust,AU1,-0.21220833347223833,AU1 Inner Brow Raiser
p90,standardized,participant_balanced,Fear,AU1,0.5601395256259306,AU1 Inner Brow Raiser
p90,standardized,participant_balanced,Happiness,AU1,-0.3773137714441146,AU1 Inner Brow Raiser
p90,standardized,participant_balanced,Neutral,AU1,-0.5753818463415861,AU1 Inner Brow Raiser
p90,standardized,participant_balanced,Sadness,AU1,-0.022088415265832335,AU1 Inner Brow Raiser
p90,standardized,participant_balanced,Surprise,AU1,0.9729858547797077,AU1 Inner Brow Raiser
p90,standardized,participant_balanced,Anger,AU2,-0.4166664107702425,AU2 Outer Brow Raiser
p90,standardized,participant_balanced,Disgust,AU2,-0.33951567764866525,AU2 Outer Brow Raiser
p90,standardized,participant_balanced,Fear,AU2,0.6847633547941051,AU2 Outer Brow Raiser
p90,standardized,participant_balanced,Happiness,AU2,-0.2919391652220927,AU2 Outer Brow Raiser
p90,standardized,participant_balanced,Neutral,AU2,-0.4765724658153293,AU2 Outer Brow Raiser
p90,standardized,participant_balanced,Sadness,AU2,-0.3402007605410997,AU2 Outer Brow Raiser
p90,standardized,participant_balanced,Surprise,AU2,1.1456476151116413,AU2 Outer Brow Raiser
p90,standardized,participant_balanced,Anger,AU4,1.0524562626486746,AU4 Brow Lowerer
p90,standardized,participant_balanced,Disgust,AU4,1.1313137174460175,AU4 Brow Lowerer
p90,standardized,participant_balanced,Fear,AU4,-0.3397651504970063,AU4 Brow Lowerer
p90,standardized,participant_balanced,Happiness,AU4,-0.40494334503370194,AU4 Brow Lowerer
p90,standardized,participant_balanced,Neutral,AU4,-0.557881422689196,AU4 Brow Lowerer
p90,standardized,participant_balanced,Sadness,AU4,0.38750830501250716,AU4 Brow Lowerer
p90,standardized,participant_balanced,Surprise,AU4,-0.4846850778721725,AU4 Brow Lowerer
p90,standardized,participant_balanced,Anger,AU5,-0.1270235084327417,AU5 Upper Lid Raiser
p90,standardized,participant_balanced,Disgust,AU5,-0.30633713735042983,AU5 Upper Lid Raiser
p90,standardized,participant_balanced,Fear,AU5,0.7661589388811095,AU5 Upper Lid Raiser
p90,standardized,participant_balanced,Happiness,AU5,-0.24373646836759033,AU5 Upper Lid Raiser
p90,standardized,participant_balanced,Neutral,AU5,-0.37141988195869247,AU5 Upper Lid Raiser
p90,standardized,participant_balanced,Sadness,AU5,-0.2479466469513033,AU5 Upper Lid Raiser
p90,standardized,participant_balanced,Surprise,AU5,0.5661585826710058,AU5 Upper Lid Raiser
p90,standardized,participant_balanced,Anger,AU6,0.21704862856866797,AU6 Cheek Raiser
p90,standardized,participant_balanced,Disgust,AU6,0.6154810168232935,AU6 Cheek Raiser
p90,standardized,participant_balanced,Fear,AU6,-0.54346663789243,AU6 Cheek Raiser
p90,standardized,participant_balanced,Happiness,AU6,1.2834133066122944,AU6 Cheek Raiser
p90,standardized,participant_balanced,Neutral,AU6,-0.6217365378342549,AU6 Cheek Raiser
p90,standardized,participant_balanced,Sadness,AU6,-0.2858514915616698,AU6 Cheek Raiser
p90,standardized,participant_balanced,Surprise,AU6,-0.5698053630776103,AU6 Cheek Raiser
p90,standardized,participant_balanced,Anger,AU7,0.9022679910374597,AU7 Lid Tightener
p90,standardized,participant_balanced,Disgust,AU7,0.9415918637997075,AU7 Lid Tightener
p90,standardized,participant_balanced,Fear,AU7,-0.3944400518197442,AU7 Lid Tightener
p90,standardized,participant_balanced,Happiness,AU7,0.3343822334554416,AU7 Lid Tightener
p90,standardized,participant_balanced,Neutral,AU7,-0.6331203353095876,AU7 Lid Tightener
p90,standardized,participant_balanced,Sadness,AU7,-0.09792801022712921,AU7 Lid Tightener
p90,standardized,participant_balanced,Surprise,AU7,-0.4482770441941559,AU7 Lid Tightener
p90,standardized,participant_balanced,Anger,AU8,-0.012055762226729595,AU8 Lips Toward Each Other
p90,standardized,participant_balanced,Disgust,AU8,0.20932038149721205,AU8 Lips Toward Each Other
p90,standardized,participant_balanced,Fear,AU8,-0.08963668848443586,AU8 Lips Toward Each Other
p90,standardized,participant_balanced,Happiness,AU8,-0.16796150034843166,AU8 Lips Toward Each Other
p90,standardized,participant_balanced,Neutral,AU8,-0.4533233271507507,AU8 Lips Toward Each Other
p90,standardized,participant_balanced,Sadness,AU8,-0.020692141526504716,AU8 Lips Toward Each Other
p90,standardized,participant_balanced,Surprise,AU8,0.597350692262844,AU8 Lips Toward Each Other
p90,standardized,participant_balanced,Anger,AU9,0.737172706679567,AU9 Nose Wrinkler
p90,standardized,participant_balanced,Disgust,AU9,1.452112636164856,AU9 Nose Wrinkler
p90,standardized,participant_balanced,Fear,AU9,-0.3413013420573221,AU9 Nose Wrinkler
p90,standardized,participant_balanced,Happiness,AU9,-0.4020290896000866,AU9 Nose Wrinkler
p90,standardized,participant_balanced,Neutral,AU9,-0.48503050993423674,AU9 Nose Wrinkler
p90,standardized,participant_balanced,Sadness,AU9,-0.09444733686446968,AU9 Nose Wrinkler
p90,standardized,participant_balanced,Surprise,AU9,-0.38618935768030294,AU9 Nose Wrinkler
p90,standardized,participant_balanced,Anger,AU10,0.3081126320034987,AU10 Upper Lip Raiser
p90,standardized,participant_balanced,Disgust,AU10,0.8977419403861919,AU10 Upper Lip Raiser
p90,standardized,participant_balanced,Fear,AU10,-0.2064248979825402,AU10 Upper Lip Raiser
